hash,original_text,text
27a1dc3288a352ead1e07d8b5e4dd8b8,small little,little
4ebb931999016b42a00e5b835aa8adaa,small little,small
4ebb931999016b42a00e5b835aa8adaa,small little,little
23f89422e1b1ad7e5e8ce68af55d4c7c,small little,small
23f89422e1b1ad7e5e8ce68af55d4c7c,small little,little
72174ffb74968da129670e07f14bd6d9,small little,small
72174ffb74968da129670e07f14bd6d9,small little,little
163d973552f023dbee6e30208cc977b7,small little,small
163d973552f023dbee6e30208cc977b7,small little,little
69d837e219d3986f1fbd090c4bd8ad74,small little,small
69d837e219d3986f1fbd090c4bd8ad74,small little,little
885703581a3b61fffc337e0448a2909e,small little,small
885703581a3b61fffc337e0448a2909e,small little,little
1ed49c6b489a9be61ac2f5ce42f3869b,small little,small
1ed49c6b489a9be61ac2f5ce42f3869b,small little,little
34ee97501bc3bc039b869b187d4a3016,small little,small
34ee97501bc3bc039b869b187d4a3016,small little,little
67d6c9003320c648f2945201960ff13f,small little,small
67d6c9003320c648f2945201960ff13f,small little,little
8ecbad9fb1f722103ba8933ca74f9da9,slow,slow
95db57e072e9679cb404f9df5a7d2e86,slow,slow
7253486f5d2ef75f11dca25233e85bff,slow,slow
38192360322a40342d8bfd5c95968b77,slow,slow
e896eb05e0fabcd69a6d6cef420b2d49,slow,slow
e66134ddd6c1e3b5e3575be8f221192e,slow,slow
1c691b839238edbd581275f8432a53ea,slow,slow
a2394edc50ec0bac03da8ae495bbf112,slow,slow
cdca19927a99a5a073d4422ee3fd2af9,slow,slow
77a3dbd94eca5b0a1ac539fd265f2c13,slow,slow
a2f030e92e3c0e284dcdc20e5aec4b04,slow,slow
bbe694f2a47a35c2cb62f978b8c674c8,slow,slow
a85264438086097e30a9f0c076284e84,slow,slow
b50c095c25060631f36cb9b9951441d4,slow,slow
c2d1bafd5eaae25bc683d00a81f56f0b,slow,slow
0feb7b37f6fcb4384b7c08a6d2e8918e,slow,slow
68853b0277add737a07db8dd56ab83ac,slow,slow
abbe8c1114ed554decb84314daf288b6,slow,slow
0720e0bbddca0e12fe83c3f6908a8339,slow,slow
2005c5c797adb4960cf1ed429a50e433,slow,slow
ffd35865f3e465f308de0512693283c5,slow,slow
d52517e83e84b48d4c18a20d0b4f031c,fast,fast
ada13c217e36bf9c9014ae1a320df19a,fast,fast
eb124fc929d9822cb0b491d351e99d4a,fast,fast
4f4c9e6322ff356c8c600a2f8ade68dc,fast,fast
827b0b8588457ea6c3dd8485e7ca6209,fast,fast
ff376d8a66a255ca8e8384522652402f,fast,fast
95361e8514046a4640900791b201cdcb,fast,fast
fec42f8a2464ef83c95a7d9f45e7d44b,fast,fast
8eb6e962129a24ede75d04e936a6f76b,fast,fast
3789d68e9969bd3cdcbd72c9f169fa05,fast,fast
db00601834f5eba25f6af1b5f0971bd0,fast,fast
ae158fdd7dd4facb97c2b1dec6c90aaa,fast,fast
366ffe9fee19b47e01818d6c464a961e,fast,fast
f3bcd937c6c121c154bb0457fc1a829d,fast,fast
54ddf5c47b0effa05b427dfd7fd55328,fast,fast
6ab3751aa07625c880ffd86f560e129f,fast,fast
d59530f32869e4c9737ea090ad12f124,fast,fast
b8a58010a2e827b8e0480cc207acd902,fast,fast
cb025a0fef4734a04ae677f37bab2d41,fast,fast
ea0a01e22c2642ad5f1dbc7309605a86,fast,fast
1c7057cd00d9dca0261fcf6d4e1a97a1,fast,fast
f59324317ac9291cad3a461e08e3c7bc,hot,hot
454b2421496d8236f600e5179d8bfc9f,hot,hot
d802abf12e5a0a29a85917a7d06dcf26,hot,hot
6d4e222dc71ab6e7ae2296acd3776553,hot,hot
33a1b6547cc146db3b61618c9bc3c469,hot,hot
a10f6bc52fab99ef4284b79b70b0058f,hot,hot
101c3d441b037d7f9b38588e045869d8,hot,hot
faf50bddf78d7c69894d1426c0e77d22,hot,hot
41ccf4c8b10b9fe8f6363e94fb1f68d1,hot,hot
6f43d4841c94203c1d80610240c1c60c,hot,hot
4744df40d97331cf868a366868b510fe,hot,hot
6d834e3404e0fc28fb3268d0038e8898,hot,hot
deb55e0647f0f9992e65a5f52117fc82,hot,hot
868eb198972d86ad9c928a6ee7267da6,hot,hot
f1f7889993c8c9a48e62b8995ad567bb,hot,hot
6f840855d4efd33a7f68c7d955dc06a9,hot,hot
647a425270169dfe0c2d965aefb50cc7,hot,hot
6b4107203d43028019b808d004634f40,hot,hot
a3a84ed614ff2ef212a64a171a0c7d5f,hot,hot
79408dfc4421ae81eed546275bb8a450,hot,hot
275d11532f166fb9cef615e7b8a9c093,hot,hot
72ed963e96ded793c3a5facc4354c63a,cold,cold
ff6308b33b13b445d6fc32420d7beb3d,cold,cold
71f0498a13fc67e7fa34eb08d1d2f799,cold,cold
7aa455130160f48bb1e5546fd9ed2df5,cold,cold
a151bf38dac34c4427eeb224da67c66b,cold,cold
96a85ea5041eb7fd1b7a8e890b6033dc,cold,cold
daf8cdd22cc7d496d243c240248958b8,cold,cold
0fa2c820c3db412ca33e9d160ad82505,cold,cold
8c8d26e458569cad44508e39d8efe436,cold,cold
94ba8d48681369fd3b864b18cf6c9b83,cold,cold
8afdb74961d2752d44192ca684c1f73f,cold,cold
aa127a63b315cfe895f9e2c0ada7af56,cold,cold
3bd01e7c262717655eed3622e5a08b41,cold,cold
2236cd421272649a02b8636902281c41,cold,cold
37cba80cd0e676d9e8bbab9ee0268575,cold,cold
d9d0c836ee5c6ed99f1f95d01bd50158,cold,cold
79cf98ee7180c3ee3a3a51916c2f70d4,cold,cold
d1f2c0aabb4e21c8773f6511308e4340,cold,cold
33b3d18cc2a749202470425c9c74e9f2,cold,cold
4d15c8da6b187ef82ebf3d866b36ec5a,cold,cold
a0b4936fbf252a91c4f519e31d37cf7b,warm,warm
7f943cccfe15d610d6721fac2b663cd4,warm,warm
d34daa554a06e2a403433a2594a6a686,warm,warm
502d22d1325671ebc32be5b6b6a81fb4,warm,warm
3d3c13fc31e578a2a5b7eb235be8c597,warm,warm
bd05f3503b8866e4e87f472b094e44fe,warm,warm
407ee858b2a02c2be585d7fdb9eab135,warm,warm
0e98f4ec8ad815f44a925548de5360c8,warm,warm
7c55e0d59f6ade29720146873de15e5b,warm,warm
9b415b622262957e9987118d5810d543,warm,warm
4ade93c75243657caf8ed257a73919f0,warm,warm
caa236de113abe999853402a3ff7f1ea,warm,warm
4a95a2bc4afbe9da22b0cb7a9bcb8e00,warm,warm
fa80bc5f591e35d27fe7e2ec1f9fbedc,warm,warm
0acc28b1c1bdda0c62ae4b4f3f051e5d,warm,warm
596f0e57fd3a444d1951d19eb73fca41,warm,warm
d5975e385be8b3fcfcb0cba469fc41cf,warm,warm
030ac182da481ee0da5ee7ff1e3865d8,warm,warm
c3710a651306d1c97a293079d0db289c,warm,warm
f5b23f98ba9869a88dcf7edb14343a95,warm,warm
7cdedebb86094e6927ce50de950ab80b,warm,warm
812a2f33cef1b93a4a4e4c5dbd3942ff,nice,nice
969ad728a693a4d9fc11583ac4bcdbb9,nice,nice
bac9aee67318598d7e1ca0cd96d406da,nice,nice
c521d702440e3b2246204e168bdb99b0,nice,nice
65358d8ad4e72fe465206e343a62f095,cool,cool
abe3ba4bbc0bd70bb13398cad5011ce3,cool,cool
6eae2f822d7b1442a5dc77e69a4b645d,cool,cool
2ba3c95017678889ca97da4cb5d79da8,cool,cool
a8903593648090f8776445a3e4cf2e71,cool,cool
52253e747b60dd5b76a35099f19b83ec,cool,cool
92d534cbbbb7573dde5d02ee49b8c4b2,cool,cool
b3450d5e096c588260b8c4836b69f536,cool,cool
fa7d5826a7d6d5a2b84f47d9799853d7,cool,cool
0053f89be889125af0d4dfa6784938ce,cool,cool
552b9945a0e00dafce2c1f515c83cc05,cool,cool
e3fbd92c769b6131f4f9b1b456c46c05,cool,cool
521b6648965cfe7a29f1caa7c8f356d8,cool,cool
d09c8e34d50a064643251d98addd4f74,cool,cool
530785b62550a32b2302ac99ef94ec09,cool,cool
78284e176a88934dbe1a8113dc2f7c31,cool,cool
3714589cf39f51aa894e76e3868a861d,cool,cool
625fb626e59a31714e8de65da36fe0b5,cool,cool
7719a02034cf5fd56b169eba1588ecc1,cool,cool
6d5139665503d8353ca64e857217b33a,cool,cool
9ffe02814b4b4dab9693765741c51c21,cool,cool
5ea266236df64ba22822961b32ec39b5,new,new
c2a63e098a20740b7e425f0eddd1a56a,new,new
979e68d6ac24147e963d8d670a046c19,new,new
7e15a71fcf1fe8599466cb25115556c0,new,new
277587636cbe042a342b5da8726295d7,new,new
77e0b1a13737e92a2913dcb336e96e20,new,new
b17e62ace36056e97b00491560a1ee34,new,new
dba7ca37631001692ecae88abe7a9fdc,new,new
3da3ce3783eccb902b3b5ed696f0e10c,new,new
b6d70abad40dda95e842e92b684172ab,new,new
bab922a64d16cd63daf39c9a1734e45a,new,new
b65b5517cf3d11b8410b936f14d0fe27,new,new
fcb84d47a2355b9a69b2c4378a9b8b12,new,new
9f7a0c4de23d4325bcdca61f0bc50de4,new,new
300821003f07284dfa6cea587aaadca2,new,new
ce499cfda87526d7e04e285270c819a8,new,new
4564a6b0a76fae97a5c6cdc8a25611a5,new,new
5ebbac8291ce563eef85904db92c91da,new,new
dcceb06a20b0f1b8296499aec0d2f1be,new,new
9dbc55a63eb5adf17aa032415d4ba6cf,new,new
2a1e388fd565b512dec9d6703620ed0b,new,new
43649f66dd9352a3eee0fc1b7fb3e336,old,old
6d5f415dec4eaaddb9ca18f6f4b94d9a,old,old
18f868d02c953711cb331aa0c293e0d1,old,old
893b981832488cb7a2ef2c2884521b89,old,old
300c042bcf21864c5deeb786a579000e,old,old
90e6a33a9bc49782931d19a98fe437bb,old,old
31fa480bc7b7d4dabab7a1ce0eca65c1,old,old
458a71873859003410c28c682b5e62ff,old,old
f36c0ebcc7d78313a9a51d5852a8bd2f,old,old
3eea7fa4cbb82b47b8b1efbb1be1e0c5,old,old
1ca8cbb33cdc2009db03615d070989e4,old,old
69603681113b9e61f2a5aa2fcc6ec521,old,old
112221527699bd0b568feb660878dd83,old,old
87cb2d2005096dda51beebda5e99f6d2,old,old
bd908996c5fd9471abac8034b6d23e3b,old,old
1d54be057f4a9b42306f93e5e714c776,old,old
fa46f6580d18a6438dcc15f891567421,old,old
c2415a42109befefa71cce3444198b85,old,old
dd5d52339046197cbc6f8c76e1d89e5c,old,old
2b5f51d84de94d3c487d03b66a20fb6e,old,old
ab5343316b1620eedde9bbb73e7c1dba,old,old
c11485ed87736b058960d10ab8c05562,young,young
3382ee4d4aeeeaf3c3681112373dcb33,young,young
6dc3792837a292546bdcf01406359319,young,young
80aa4c952fe9ee744a8e3f5692bd1ecf,young,young
d88b9254a07a5636503bfb26d9d385a5,young,young
826c4999daaaa0dc4336fbeccee5e472,young,young
b3fd0c1c79e18b8eb77ec7a7650fb7b5,young,young
866c6c225bca5676a5839c8949b74f32,young,young
c7bd8ec56dc9d08dcc6309fa217be63d,young,young
ec83a25dc18e1cc4220f05b93b3c5a64,young,young
683c89c66c15a0e79d9818e61d9d7dfb,young,young
99d49db81eeb4bd4f61ebcf4c9187de6,young,young
b942d30e226d0272b2c22e8ace474314,young,young
28f5df59b3665178dfc78a8f99f3fa3a,young,young
e387c6b9f40f6988d7225cb72dc1da2e,young,young
c3f0d32d24dffa9ea29bb995212e15ef,young,young
ebdeaec91c5e086bcd5f89f6c1d028b3,young,young
68f8c10793861d434e01b7047d5b8ec3,young,young
dd9dd48f9fddb7eadc5a8086caf7e372,young,young
0f1d5410b0a52f1f7cf1b715d6d5c038,young,young
59e08c14ca8f5ce54f6a2c558351650a,young,young
a9b8907cff1440feea7bc9b31b7a133f,good,good
dba129673b221e97a2bbf6b8867322b7,good,good
2ced9dd6d7ec99a3c9d32a2c3e8534ee,good,good
0e51cd851c50b4a690afbc35b4ab3007,good,good
7e4723c042c6e42ad985b3866fc5f7fa,good,good
8581f28361bd7dc594f3b41028ed2912,good,good
4b410839c92ec879aadc591ea0d6c47a,good,good
7427387c6581e04c4a1cb89a9ff5907a,good,good
ad3c5b3d0abb9e8ede6c4d9f0eb2fd01,good,good
ffc8262f57a958f5ecf6129cd1ec72a2,good,good
aa05c269bc59d07393c3c52f0baa76ac,good,good
3b00c8e0bdfe1113cd8b206752a492ad,good,good
90723eeceafd2fb6114c8dedc3addada,good,good
c8015a5e4a89898f02d341f89a705947,good,good
2b32a5af95b25dd78eca74681e3c7287,good,good
a619c8fcb9a0a3f2285f9ea131781ef3,good,good
ec56ca6a9a113fe2c5d6bcf35d2512ef,good,good
7cb8aef70136e8b44593466a3376ddef,good,good
ffd8187df8848d7a86c6ea6b5ff4b464,good,good
d5ff40594ce53db372b7543f64a3cae9,good,good
cff479999600701a147e85de22741224,good,good
16ebf2256bb8f32dad38ac42f272dd38,bad,bad
129e823aec135869b4285d2b15c8a643,bad,bad
47ae2a842772aecdce50f74231b29b6b,bad,bad
845b2595079616a1e8e064aaba4cd186,bad,bad
018ca1b15e60891ac5ed231a9030117c,bad,bad
a099c33c2824f76c560747fc2bfd74a9,bad,bad
2de18d307e7d923d47337132d7da7fb5,bad,bad
939330d9e4ca9cb64d5a9142796d8d66,bad,bad
cecbd49a7a77aa962476524da9d1b2ce,bad,bad
091302bdac81856f6fadef9eaf608917,bad,bad
a7de88fd5ca360cf05354d6b9fcc6b23,bad,bad
77a349878a54c35b22ba8bdf8e554ca3,bad,bad
b48b667774d30b4f932091897a618fa6,bad,bad
0ad5c31b79f54ec3a393e8d841bd9e1e,bad,bad
f079f723c14b6cb6b59ee411ddb9a7de,bad,bad
3fa1034463c5b1c334eee9ee0e54b28c,bad,bad
ecef5a82852b2f68c92744c30d7baa9e,bad,bad
1e046934f8475ef41bf69049413ca5e3,bad,bad
97ccdb610a4c9c5a50e9327678a9a2b6,bad,bad
735b187d24fe2688b6e63aff4015fbbe,bad,bad
eee8b0c800f9a64b37fb98df8df741b2,bad,bad
3a8f55088b484b1dd762e9c9d0a98ac8,wet,wet
d3ab1fcc005535212e4b33f3a71e481a,wet,wet
26eeaae2ab368d16d1b5da08087b1a51,wet,wet
afd2f8776367e83723ad6b4d35cf7870,wet,wet
03cb33c01c9f201b2317d7759510e6ba,wet,wet
2c2078fbfcd28496bee46bef514dd29a,wet,wet
b9da4a924f33cb1dab58cf94fd7c2679,wet,wet
75b9e6494cc4fd4da212f8a352020a47,wet,wet
64d89dba193ba3dfc57807d80f2a52b3,wet,wet
ff508a93ccf8885d94f8c3310f920296,wet,wet
a575f56209ae17c1a142df1f662081f8,wet,wet
095796990a795b9b2460d3d3a544d52e,wet,wet
b3e52caa2446bd54675052cce8f38952,wet,wet
26b46b899755b0269d4120d666a49a79,wet,wet
461c3d590a2ad3daeffd588aded91b12,wet,wet
52a5379f8b94871506d6cad6d11d2293,wet,wet
41402690f616eb3c225a662252cc3b99,wet,wet
fc1e03c10a42f2370fabaa336323b772,wet,wet
70c05251ad85932bab784fd7f223ed73,wet,wet
8fcfd9302cc1ef6f0688b50f9c959bf7,wet,wet
ec4965c114336cefcb86302a56f87448,wet,wet
a24bd34b1cf46f0cfbca6f486aaf4cda,dry,dry
7936f19ba2a7863b42ec909e30b28e3f,dry,dry
a9c0edc714b102f74f92f72c1ae39643,dry,dry
2aa39149c4b617d21428cf1c5c351343,dry,dry
76757ed9754f18fe0912830fdade61bf,dry,dry
2adcf1fd4f5995355b6119ed8b317903,dry,dry
12bd6441f741fa39f117151ae60ccf63,dry,dry
2c888d3d18f10cb2118e0faf7274beb0,dry,dry
2108d3e264a78f8f995ac5b1f563ed2f,dry,dry
a6cc9ba45d8692adaa712cd704bb024e,dry,dry
d60d117eb5a0acb301e288faef997e97,dry,dry
e900316c61eeef8d339ec9e70833a55a,dry,dry
ab2d194feaa06dc3307513e1a7118e1b,dry,dry
74085e5876e08d4e306e36e7ae9cfab2,dry,dry
bd28b840de88c1ce02ffb129c6fdcb8a,dry,dry
ced9df8d1b5c5c8b82b51bce6cdd81ab,dry,dry
42cb78522c87cfdb49b2012262202635,dry,dry
345e790feb8f98f36e7ff0bca120f65c,dry,dry
07ff8243539dfa0993c1ebf263843139,dry,dry
c7cee6f7968ae5fa8fc573d64c566149,dry,dry
e68441e0c3da691c6a830db2553f14ca,dry,dry
6d6045e426bd08700e1790b539687d71,sick,sick
b27d1de043c0464578b215cd153795e3,sick,sick
3a3f168f57fcf8393758ad0a36bba0cf,sick,sick
04738d88fc39330d7c92341b8ad787f9,sick,sick
71db9c99bb144b80c0b5bf9c225a0e84,sick,sick
67b174d6dfe5f7edcd3a21661e6afe98,sick,sick
16b98c0456bb7a7dbeb9cdc69b3f0ef9,sick,sick
b8a9f10f243a4d8b761cf0b8627892c5,sick,sick
d840f333f6f7e6687e65b633b2509553,sick,sick
9f56288c60a4375120cba93bb9b9443e,sick,sick
8f12f8656439444c32af41b8bef79670,sick,sick
81cab206ecfb0e403fd51db9b199a4a3,sick,sick
a10270a8fab9f379e770dde0f6c26117,sick,sick
b8759cbf01a1fadb856b4d1d3bc9fd93,sick,sick
bb1f84d93e1deaf0a3ac413ba3aa2250,sick,sick
fd8595fa86bc741a0f4492eb259cf137,sick,sick
199f02fb2434c50a6bd6e15be2c702f3,sick,sick
fbff981c669713d2aadd28d9f6cee415,sick,sick
b59667afbcfde85f5b3a3c8c6805917d,sick,sick
e92d40735b78d2afb61e83d04d393d73,sick,sick
a77df8a984999079e98a0d68b2e7a1e0,sick,sick
b9c3d6a511f5cb33a09f3840a66d8b08,healthy,healthy
a335185b2ab340dccc2cce1d47b88b3c,healthy,healthy
9715877ec30c0f6de500eaaaa471c702,healthy,healthy
87af3e54d839f8eee8ad720fcae969c6,healthy,healthy
6a76cd4e2e2c5e2a9532902e633b9f26,healthy,healthy
e4b01810a627101357d77faf7ec60172,healthy,healthy
3fc84e14aab15b17a63c67f9b944f3bb,healthy,healthy
552bdb0352b01a51485cb956c5e611e1,healthy,healthy
9496708e3f01987fe700bff792f61d2a,healthy,healthy
9bf6981ed4d4a11163216ed0f357f5fd,healthy,healthy
d63f7022f3e76c2e983d3e48083ea9a7,healthy,healthy
717bd8616da680a4364e68ae1771a499,healthy,healthy
800142457595a38f50e5d73347318f01,healthy,healthy
393f8f8805cf49feca12682f6181143b,healthy,healthy
5d088436b2fbf1803f338fbf2567ed5c,healthy,healthy
e13bded311d2c341fe9697653d724cb4,healthy,healthy
4ab90a34ef6f7f28705888cfb66df5b9,healthy,healthy
0a8cf4a136daf26b7aaa8911df11d2ff,healthy,healthy
358c05d30543a428aff0209ef4d408a1,healthy,healthy
f02284fe4ed9a27487b5642acae01440,healthy,healthy
9297f2d6cfc758a4bdb790302141995d,healthy,healthy
a1ccd6f91fc5faeee667c40469e87594,dog,dog
8f7dd62b08dd0bc3f30a8fbbec6e339e,dog,dog
a1aa1b19dfae5c37ea2b27663d353bd8,dog,dog
101fb8705987aa130ca8aa39c7b8273b,dog,dog
6eb0a2dda8fdc8ed906ddcfb31ae0c57,dog,dog
60cdef17c6ae4c28a48c734b82bdf639,dog,dog
caca1452720f16db089d696cd073988a,dog,dog
0f309de89bb3e29571ce84ff3b6d70ad,dog,dog
55f15a851093923fd37ed1d52d7484c3,dog,dog
f7394b62332448c7b3bfd7af9c65f3d1,dog,dog
6397a46228aa2db67568fdf0a5122d49,dog,dog
b4e01e1f04be48f2d7f4f178b4215153,dog,dog
a5671f447db202b6f5ea2696c812a437,dog,dog
fcec5bdafc0816e648bef7a011dbb8fd,dog,dog
dcff7e6d3e9d99953074109bc5ecc693,dog,dog
27414593ac41846ac30a1b4e73c5afb5,dog,dog
cb6bb63fcb108d59faba2fc46dea9238,dog,dog
dcb879d90ffd87cac528478fa1dc5293,dog,dog
5777a384c3b8206d3f5d34b0d7fb6cb5,dog,dog
00e43aad8125464aa71ba2afe4cd0865,dog,dog
141b9f3a9a49f9a554af1b6f680810f5,cat,cat
a1a1f92f4987f3c6994d1e7626e93df6,cat,cat
3e777df292aa83233770b9c52bc3c417,cat,cat
88a0a950745dfc7b2729455159a8638c,cat,cat
ffc6d6f2db74499a731ded3fee0e8211,cat,cat
a379e0aec35d4eac47b0b5e7bfc67999,cat,cat
9e29000e19ccc0c239bceef23b4c4fe3,cat,cat
48442cbe93cb2a34a11875120a814112,cat,cat
b4373d1efe4da4e679d6dcd8cabbf08b,cat,cat
65f66d48ae4703743be707264a7340f8,cat,cat
a81a1986be49b9a4698c0def46cee182,cat,cat
63e84c88ed81226a1a30883f45e9429a,cat,cat
b1f802915ef9c058191a96c65c08db62,cat,cat
ca0b232323712d7a6a30cb1895610f8f,cat,cat
3da45857fb6bb9f76e2aaac883db03b7,cat,cat
c673490b822c612bf3c7c6051370bd26,cat,cat
11af9b56a99b4e8dd5654ca4109922ca,cat,cat
72ae8a0a8e5dbfc2e117137d3c785b8f,cat,cat
e55c8da497183b65a65fa99aac1e15f6,cat,cat
a13f6737a9629c62cde93a83d3ecc4b4,cat,cat
1bbd4742659df9cf3bf9ded26c2f3857,fish,fish
0360bbfbb2c12513abe823f36f76e92e,fish,fish
c4b9ff0b7670ab46ea2ed8661f6737f5,fish,fish
d270ad24555021e7b0b3da9bd0cecc8d,fish,fish
a7168734942a0cf826ef4ea0a743ff23,fish,fish
9f7fa12f09822d8bad54006839e5a597,fish,fish
25ea0e9dd5318a7a9c08e667395c95c6,fish,fish
85d323a130b6f8502ef7209cddc96e0b,fish,fish
bf7e051123462044ddb682023480fe79,fish,fish
643fee86b4c00fd87ea89a108ff85a09,fish,fish
6191d16aa6b52585cea6c745f348fde3,fish,fish
447ec1c1b310479e7af39026b348101f,fish,fish
69e190d53dd914dd46b8624f9d1dd092,fish,fish
e0c603abb29b6168330e9889b872acac,fish,fish
bc222c6914f0ffeb5a217118e014a07e,fish,fish
4a555f2ec806a5df9c273fa0f3a4d2c3,fish,fish
4a05248ce17cdcdb354de9a825b89566,fish,fish
f6d870f5ffa1fe0c7f5474d0450975db,fish,fish
a0085a6e93c798183a8bb62c11bfeb87,fish,fish
3989498b01afe54e6fee84c7027e282d,fish,fish
7602ccdaf4928b4a797e1794874d6756,bird,bird
e28b8775212550c829df482eedffed9f,bird,bird
9a489435206fa2081f31c5022e87665d,bird,bird
d168e3988032b013eee7b1c6163a4380,bird,bird
bb917ce9535fab12613115828d277496,bird,bird
d0ad21ae327ba4eecc4090bebf9a2ac1,bird,bird
408fdab033fd96288d99e3af5065fdce,bird,bird
d6f82288e835054caa5e3266e3dffb34,bird,bird
3cde2613ac626467e77289ac72f3431e,bird,bird
2cc257cf09c0b15222de8d351f222ff3,bird,bird
bd937d4a983cfa0af785ce6d325186c2,bird,bird
aa29749c66299d82411be9568d99d111,bird,bird
51527eb382af3d1e140e5dbd9c6915d2,bird,bird
75081e01fec53202b55d4bf685fa05f6,bird,bird
9a86f6aff0179d430970e099cf86caaf,bird,bird
db44a4ca7500a23093f1eed11b2cea2c,bird,bird
fe88e08351062ab94b99981a938aebb1,bird,bird
fc07485525a3f918498db0d2d42d0363,bird,bird
20bbcc6aed61ed622bd5e8951b8e5af6,bird,bird
87d2909db71c430173dc5490e9f5eac5,bird,bird
0458efde6881bc0eef3f0d2f5a4dc5eb,bird,bird
d4007ab7cf53d33bf450fff785f5e3d3,bird,bird
6b000c41b7347ece8b4241daa25928b4,bird,bird
73f7195c13864efba33f91b6f709fa3d,bird,bird
bf4ce524ed34822ba5b04bd7a554cb42,bird,bird
7e271a3c4fafe3d75236ff8e2b3abb1a,cow,cow
238b0f4790e3d43b0aa6a0fb3869b65b,cow,cow
fc9eb2ace827d73c6355ea5c020c4475,cow,cow
6d6dcaeba1cc41611892c566d889bd54,cow,cow
e91a4bd552df4f1056a733b72952b7d4,cow,cow
e5a1e374054ac29310fce62b5ce14bd9,cow,cow
48f9349e367f148a42867081fffce56b,cow,cow
2083ea6eef7799ddc5772887d9e1c5df,cow,cow
ed3286ec127d9b9635bf01ac4b5d6337,cow,cow
ddb50141f2d8fdd7e6432ac6401a87fd,cow,cow
e9fb3351bc2c0b00948202e44d963681,cow,cow
11b22beca829af28a3005cd9daadf75a,cow,cow
1237cffa553cbaefa32f59c786816cb0,cow,cow
d0d6616d51cf87711ac90f6874446a2b,cow,cow
eebcb482fc95365646fe23221422f234,cow,cow
b1474d617ff5e720d3c2616772616c65,cow,cow
7e11e5b4b13e1c21da3f6fda1637feb8,cow,cow
ff1c77c69fdeba28b91b1ece934e6450,cow,cow
fd74ff82c0c636ee9748ce4d360f41c9,cow,cow
9787e1ebe3c88c7eabb685b81bd8cbbe,cow,cow
fa3ba8e66412909ecba509102b8f2fb4,cow,cow
8bc402390c82f41954eb50f66f28692f,mouse,mouse
a43528dc57cbbe638a42e7ce0bc04899,mouse,mouse
93c73edd6a6f6d3de33f466cf2b6aa9c,mouse,mouse
5397cd4a3e641404d8d262eb313ad9b7,mouse,mouse
5cd91666dd8697d4f1162fcfdcc86f47,mouse,mouse
db752054b075665ee92f79403114899c,mouse,mouse
f273ca25d90e508aa6cae0930595b638,mouse,mouse
6bf51004d00fa4c665c34b50b46f03ae,mouse,mouse
af856767da4c6af0c289434e093d33e5,mouse,mouse
8d9af93265879f13a8735a5ccf17cd6d,mouse,mouse
2164d1af158ba83a256c36e266d5aa8e,mouse,mouse
3a5a5e3eec67594ca0ee698fa5f694af,mouse,mouse
528ae692ac09787b587232226e8c899a,mouse,mouse
2eb3e378e8e937ec411e38d5b31b7c04,mouse,mouse
fcf79a01a7710e9222d6b96c40cdb0ee,mouse,mouse
6b51dcbf223902aa90cb8fc48a78d869,mouse,mouse
595dd9056665eb0b02779837d455e7e3,mouse,mouse
29a42141edbb0a414cd10377c7a7a430,mouse,mouse
f9ba7ea5b260746d5d150b5b8371c24c,mouse,mouse
ccb4985ddb08957ed9698b3fcf9d4841,mouse,mouse
2edfea001b64f70382689ca587945436,horse,horse
176623760bb11d4eca500e3f4bee4fb5,horse,horse
bb7429b74f4d8900ecdc406328b398f0,horse,horse
4348d263348b9eb02f87679ee8651c0b,horse,horse
7816b592c37f377262a823add7fe3343,horse,horse
354b2bce94c028a56823fa377d112074,horse,horse
d085e7635f9d475f69008bade27105a1,horse,horse
88c0550a0d9f71f6d1c1a35afd71a898,horse,horse
2e041127c58e11b50b716d51177d6ae9,horse,horse
47b9db5125e4ec60bdf21154e98501db,horse,horse
00196c21bb0791453cde97321518aa33,horse,horse
733b18fe05a508ecae79ed294348fab3,horse,horse
a3ecf32752edabb45378dcb6fdad0f63,horse,horse
a677e3f3874542b0ee6123e97dfd1dd6,horse,horse
50cbc5498d1aaff721cf6c433f63098d,horse,horse
8bd2b8f6056ae61ba26a9b4787e8eb2e,horse,horse
899cae86898a645c8a27f233ee2a5544,horse,horse
86c8857d60aca0b9dec0e4bb3d143583,horse,horse
eda97abd9530e495f3018f856514bf2a,horse,horse
2f2c2ac50ea7dd5734b0c1a2e93728eb,horse,horse
b7ce77a23489fbc9d05cd7380d7050ab,animal,animal
91cd27204aceefb2e9ecd6d2bf21a7da,animal,animal
a380a14bf33fef70cd56853f7189c27e,animal,animal
85be738f449687fd9aad84182378d24e,animal,animal
357893864bd19d3397f8499b081a9704,animal,animal
b020c9c1e6701d0fba0290a9f980e653,animal,animal
56fb1c16b42f483073975f44139f23c3,animal,animal
8432822e1efd8078c17b94dcfce8d2b3,animal,animal
85a5f55d342c34c0afad3ae2224fe5ba,animal,animal
b8d25129e350532be6fc8748ffd21ed1,animal,animal
41699c725adc03eb9f25b3c33e13e569,animal,animal
d91ca258480dc172e4eaa0a3bf003dea,animal,animal
ba28abdb5e386d10b2fb164dd275bbb2,animal,animal
e1d2a2e58cf7fcde65df8a132f17eaad,animal,animal
b3419a4cb329172b5b5f791dce91413f,animal,animal
a08d14f90657fdb613ebc32e99c28457,animal,animal
f703a404ea935728eb112ab0032e44e9,animal,animal
